(40.79585655955584, -73.95537526482673)
(40.79576144525201, -73.95502548733185)
(40.79577266640024, -73.95462690878875)
(40.79583450410411, -73.95452897016077)
(40.79589355401791, -73.95442520179833)
(40.79587444496478, -73.95428650703857)
(40.79590761152654, -73.95417139450234)
(40.79592826214667, -73.95404441133644)
(40.79593654430739, -73.95388750702985)
(40.79591713611619, -73.95376019073134)
(40.7958682835208, -73.95362572530271)
(40.79587011742358, -73.95350760722386)
(40.79580307687011, -73.95343343532855)
(40.79592702008339, -73.95317584641286)
(40.79587192497066, -73.95315617163672)
(40.79581958145139, -73.95254903858405)
(40.79583703362604, -73.95246651335441)
(40.79584215679301, -73.95226516495538)
(40.79590124139963, -73.9521472149923)
(40.79588751648625, -73.95186905041602)
(40.79598662595522, -73.95184190766761)
(40.79587230277224, -73.9504914263065)
(40.79591131639556, -73.95045180971398)
(40.79599050350848, -73.95037549876837)
(40.79585366422727, -73.94997871546937)
(40.79612100850667, -73.96145154824941)
(40.79616031169546, -73.96142284930498)
(40.79624057257712, -73.96136437519252)
(40.79599064782767, -73.96015351222437)
(40.79603691142692, -73.96012971139871)
(40.79610424517269, -73.95960552113536)
(40.79625673157511, -73.95937621542991)
(40.79589929759933, -73.95882404946889)
(40.79593746091502, -73.95870122944308)
(40.79606620147838, -73.95827441809749)
(40.79613041690875, -73.95825740046529)
(40.79599651687861, -73.95706369913701)
(40.79608385037602, -73.95699248825423)
(40.79603821162796, -73.95674655682339)
(40.79608874212058, -73.9565529195618)
(40.79616106912191, -73.95630881494318)
(40.79597223207752, -73.95571319910538)
(40.79610024290972, -73.95567804185262)
(40.7958750712877, -73.95543004273964)
(40.79594183860728, -73.95431829431737)
(40.79597720370975, -73.95419945833162)
(40.7959998913423, -73.9540756894536)
(40.79600692050916, -73.95394985767969)
(40.79600033842165, -73.95382788239651)
(40.79597505434776, -73.95370680391424)
(40.79592887677133, -73.95359980634787)
(40.79603961006434, -73.95318230804878)
(40.79609211832535, -73.95316718456993)
(40.79618968116756, -73.95241357126207)
(40.79618047627886, -73.95234830950115)
(40.79594604987719, -73.95211218168438)
(40.79603697885631, -73.9520512751366)
(40.79605580022979, -73.95183995831601)
(40.79594974901026, -73.95041178981977)
(40.79603110000352, -73.9503385282648)
(40.79606887911977, -73.95030046784377)
(40.79611394114698, -73.95025547221333)
(40.79601320676336, -73.94986454067292)
(40.79632206150018, -73.9613050042197)
(40.79613816044591, -73.96009777685296)
(40.7961853009683, -73.96009406621597)
(40.7961541086216, -73.95957672306858)
(40.79620414649451, -73.95954721192106)
(40.79629076282203, -73.95932553926498)
(40.79629657934262, -73.95839349858566)
(40.79626001327951, -73.95834017591498)
(40.79617693076825, -73.9582660499477)
(40.79648934077201, -73.95731610203201)
(40.79617443331844, -73.95692612040533)
(40.79617919698453, -73.95671283578469)
(40.79609760327159, -73.95661249932482)
(40.79611566701153, -73.95643612440368)
(40.79620401123925, -73.9562670201861)
(40.79624126080392, -73.95622845835047)
(40.79617697244183, -73.9556254853353)
(40.79624954384175, -73.95556064169439)
(40.79631873824457, -73.95548476653506)
(40.79638641581992, -73.95540987790294)
(40.79631840657506, -73.95375662464761)
(40.79631350697638, -73.95369187101366)
(40.79633118123647, -73.95363283854076)
(40.79613685310502, -73.95315162570891)
(40.79619693859187, -73.9531345749976)
(40.79619068179903, -73.95226040512344)
(40.79622156325095, -73.95210501480854)
(40.79613125777938, -73.9520042828572)
(40.79614870650107, -73.95185721476318)
(40.79610101001564, -73.95184396389261)
(40.79615993913692, -73.95021831828934)
(40.79620834611, -73.95018229821787)
(40.79609045269564, -73.94980929188627)
(40.79616694656151, -73.94975458122157)
(40.79640115637545, -73.96124733723012)
(40.79648158011589, -73.96118895274876)
(40.79628924739201, -73.96009257580074)
(40.79624642822064, -73.9595104398174)
(40.79625903685518, -73.95944697660359)
(40.79635236369607, -73.95930012029353)
(40.79650868237671, -73.95905113081892)
(40.79651086583778, -73.95897037127656)
(40.79653252966796, -73.95880872635465)
(40.79633673171431, -73.95843979385933)
(40.79622136156917, -73.95829886161907)
(40.79659201956965, -73.95809278600667)
(40.79652412431339, -73.95736964550281)
(40.79646556046458, -73.9572543011088)
(40.79645496685239, -73.95718902906053)
(40.79626163051272, -73.95687248799186)
(40.79628492510137, -73.95667511572441)
(40.7963342263415, -73.95664400789092)
(40.79628981490585, -73.95619773668425)
(40.79633841570379, -73.95617904729694)
(40.79638385507598, -73.95615949002632)
(40.7964551069357, -73.95533364393624)
(40.79653025917111, -73.95525041434763)
(40.79632286444562, -73.95381934525243)
(40.79637897687648, -73.95351959480782)
(40.79640174415186, -73.95338014418525)
(40.79629610448683, -73.95311862861067)
(40.79650626358486, -73.95290745397989)
(40.79624351949462, -73.95240456659468)
(40.79629154306666, -73.9523635507265)
(40.79633355328671, -73.95226056347177)
(40.79634070128755, -73.95211091490903)
(40.79631623029361, -73.95197322456228)
(40.79627977134129, -73.95193148679827)
(40.79623689854711, -73.95190266706702)
(40.79619563507222, -73.95187779177749)
(40.79626040622609, -73.95014474616335)
(40.79630178236847, -73.95011685571193)
(40.79634493241601, -73.95009039198018)
(40.79622449206912, -73.94971332398879)
(40.79628199667361, -73.94967072140219)
(40.79656107674339, -73.96113146509317)
(40.79664076089548, -73.96107370836734)
(40.79645119437779, -73.96009483817875)
(40.79658642740981, -73.95942466285585)
(40.79640742475219, -73.95928160721155)
(40.79645831332004, -73.95926524275453)
(40.79652015518533, -73.95888661885357)
(40.79644863056902, -73.95846557150884)
(40.79656333406967, -73.95820918523044)
(40.79657216816277, -73.95814919224641)
(40.79661876802567, -73.95804065420494)
(40.79656313368856, -73.95740580608518)
(40.79646105660619, -73.95711574786523)
(40.79647286198284, -73.95704745198626)
(40.79647462332548, -73.95679777927066)
(40.79643410998226, -73.95660398660246)
(40.79642931246384, -73.9561344682295)
(40.79648094758282, -73.95611557964902)
(40.79660149179091, -73.9551714000175)
(40.79667194799729, -73.95509328252653)
(40.79686578658289, -73.95455739701177)
(40.79673962767409, -73.95405197073038)
(40.79670306954326, -73.95400164025438)
(40.79635726961988, -73.95357841317697)
(40.79639590669894, -73.9534527334882)
(40.79642748941344, -73.95324423631381)
(40.79643220458545, -73.95308889244806)
(40.79648600978758, -73.95296512457031)
(40.7964323591186, -73.95238056364576)
(40.79634094448023, -73.95205131537534)
(40.79639092002812, -73.95006555772208)
(40.79643647714736, -73.95003994246932)
(40.79648077357277, -73.95002013079569)
(40.79635923699017, -73.94961332000753)
(40.79643667756282, -73.9495557392164)
(40.79672189903406, -73.96101505478025)
(40.79650519831645, -73.96008751851807)
(40.79655776618873, -73.96007139081249)
(40.79660920570456, -73.960050738374)
(40.79665806635449, -73.96002314834216)
(40.79665714081451, -73.95953287946793)
(40.79662304414579, -73.95948914419802)
(40.79653758674662, -73.95929751511771)
(40.79651274094387, -73.95913487251487)
(40.79654652075716, -73.9587414452723)
(40.7965913429766, -73.95859457793115)
(40.79657875097986, -73.95850380962511)
(40.79657351119008, -73.95834610362407)
(40.79668868215465, -73.95791944239394)
(40.79669284621141, -73.95753344657163)
(40.79661427339605, -73.95745004314368)
(40.79648720120872, -73.95698124380503)
(40.7965133142996, -73.95684282494709)
(40.79658074832553, -73.95678773439838)
(40.79657687737587, -73.95658669137872)
(40.79661660061214, -73.95644495329674)
(40.79661946039837, -73.95630195069536)
(40.79658116649815, -73.95610710665643)
(40.79653086006626, -73.95610046584984)
(40.79674454500838, -73.95501274344997)
(40.79667203382711, -73.95395252020785)
(40.7966513053396, -73.9538952773212)
(40.7966491281306, -73.95383158510987)
(40.79668622912668, -73.9536792136301)
(40.79670645098245, -73.95353035124435)
(40.79672624224178, -73.9533857743915)
(40.79646009334473, -73.95302691591243)
(40.79659869048339, -73.9529137063913)
(40.79655475811017, -73.95289914238977)
(40.79647845927681, -73.95237593434844)
(40.79652101969197, -73.95234531576399)
(40.79655531602426, -73.95229538595505)
(40.79663103544297, -73.95219998151634)
(40.79667313829689, -73.95217299064393)
(40.79691371124227, -73.95116112153546)
(40.79691845786379, -73.95058642186827)
(40.79691462695435, -73.95049340210802)
(40.79653747294183, -73.94999756335581)
(40.79659283191251, -73.94997060698573)
(40.79651535878784, -73.94949735120039)
(40.79680145650507, -73.96095693928186)
(40.79688175303227, -73.96089819597482)
(40.79671602822024, -73.95997461467952)
(40.79677653900131, -73.95988043632288)
(40.79673953717479, -73.95960963506725)
(40.79669716806576, -73.95957421833843)
(40.79652273030915, -73.95921983458001)
(40.79656498035366, -73.95867402518398)
(40.79662170109413, -73.9585216021679)
(40.7966529282378, -73.95845481645539)
(40.79672568939813, -73.95835284789516)
(40.7967625194598, -73.9583147528008)
(40.79672275465614, -73.95786421750951)
(40.7967553048079, -73.95764274281342)
(40.7966558847174, -73.9574898630066)
(40.79668335955452, -73.95679481962084)
(40.79668219511553, -73.9565808273286)
(40.79663859161356, -73.95616248770408)
(40.7966278214921, -73.95610067521746)
(40.79685970680342, -73.95419600924487)
(40.79669817711395, -73.95360810706417)
(40.79671162496526, -73.95346849392587)
(40.79676740928756, -73.95323219173885)
(40.7967923835187, -73.95316523328931)
(40.79659257551965, -73.9522452646789)
(40.79672164182482, -73.95216377082193)
(40.79693711915601, -73.9506416150623)
(40.79686657043415, -73.95012625835136)
(40.79680875845605, -73.95000190844034)
(40.79670697794366, -73.94992679997662)
(40.79674450773457, -73.9498273852629)
(40.79676160958178, -73.94977223569977)
(40.79673570010331, -73.94959026975519)
(40.79671373908499, -73.94935232282627)
(40.79696306437717, -73.96083864548956)
(40.79679565090684, -73.95982419255175)
(40.79681516230908, -73.95973334539207)
(40.79684051721135, -73.9596568150646)
(40.79678312890497, -73.95963717483835)
(40.79656023658349, -73.95936553793105)
(40.79680073040469, -73.95828239445943)
(40.7968604244704, -73.95824601402713)
(40.79676052806023, -73.95778822863568)
(40.7968212458556, -73.95765056447237)
(40.79688300923488, -73.9575605082065)
(40.7969166901832, -73.95752033525554)
(40.7969522695921, -73.95748377341481)
(40.79695358600358, -73.95691652397124)
(40.79687328008736, -73.95686450590897)
(40.79679566990335, -73.95682773451168)
(40.79682274143486, -73.95651692103223)
(40.79685043699788, -73.95646108538438)
(40.79682197979599, -73.95493444652037)
(40.79689766890905, -73.95486135142)
(40.79688721476487, -73.9544930057451)
(40.79690454253198, -73.95434847324785)
(40.79683820893538, -73.95414249902626)
(40.79678609824211, -73.95408976756453)
(40.7967445328057, -73.9533079241079)
(40.79682328266023, -73.95309302092839)
(40.79687397043892, -73.95298441088143)
(40.79692529763705, -73.95285832499262)
(40.79696084010018, -73.95271190152972)
(40.79697586026727, -73.95258177409931)
(40.79697229123803, -73.95239626993886)
(40.79686865629321, -73.95222506443933)
(40.79681472960701, -73.95219067577605)
(40.79677069304987, -73.95217729298717)
(40.79695877951655, -73.95119619808628)
(40.79694642847037, -73.95111822278851)
(40.79696192980327, -73.95069545465844)
(40.79693581909264, -73.95036337456197)
(40.79690851633492, -73.95023315812101)
(40.79681264197359, -73.94964668457025)
(40.79679372812774, -73.94929519040659)
(40.79704517733171, -73.96077837750988)
(40.79712700158153, -73.9607181991959)
(40.79674965697072, -73.95993371418488)
(40.79694786498027, -73.95965441252531)
(40.7969954557692, -73.95964156924892)
(40.79704135183466, -73.9596177221086)
(40.79718595042793, -73.9593735692739)
(40.79721873950638, -73.95923771420318)
(40.79723746403099, -73.95915978295407)
(40.79726892606749, -73.95900459897513)
(40.79730037657375, -73.958788173154)
(40.79691727614309, -73.958221460993)
(40.79697228532572, -73.95820793215535)
(40.79699231686799, -73.9574502593036)
(40.7970351862721, -73.95741440804461)
(40.79704160455363, -73.95697087386272)
(40.79697511891648, -73.95479534158781)
(40.79694453027971, -73.95450897012415)
(40.79697527528223, -73.95446218554775)
(40.7968970135766, -73.95293127380607)
(40.79694967016324, -73.95277650093055)
(40.79696714463487, -73.95264495474105)
(40.79698472946058, -73.95251925487737)
(40.79723953044849, -73.95166763007632)
(40.79721622993884, -73.95153147316542)
(40.79700162899665, -73.9510796554693)
(40.79703865473433, -73.95086286988055)
(40.79698851794149, -73.95074943487134)
(40.79692410570321, -73.95028950530241)
(40.79688785579327, -73.95017991178747)
(40.79684072080321, -73.95005975432016)
(40.79700046284367, -73.94967726874769)
(40.79720778515154, -73.9606586486551)
(40.79728932051589, -73.96059855998836)
(40.79709522241021, -73.95957844051145)
(40.79716738285389, -73.95944200219262)
(40.79720344858059, -73.95930523334084)
(40.7972539218142, -73.95907831534772)
(40.79728213167671, -73.95893064866705)
(40.79730727071539, -73.95864146302979)
(40.79728861453837, -73.9584171713194)
(40.79713290915589, -73.95822306144919)
(40.79707723789838, -73.95820935576477)
(40.79707619337952, -73.95737857304556)
(40.79712346212607, -73.95732989544042)
(40.79714949864629, -73.95701616542723)
(40.7970538845167, -73.9547338160989)
(40.79714149653371, -73.95467094528023)
(40.79710612335338, -73.95438537618944)
(40.79716928021197, -73.95437503425538)
(40.79728625756692, -73.9518050841441)
(40.7972588847404, -73.95174027760677)
(40.79722695820733, -73.95159627238263)
(40.79720453562474, -73.95146668696842)
(40.79714484007534, -73.95126793701493)
(40.79715464699066, -73.95116825283012)
(40.79711333744581, -73.95103898051337)
(40.79708641372882, -73.95097150997039)
(40.79693488142722, -73.95043365570199)
(40.79725734255697, -73.95011800324833)
(40.79721157312717, -73.9500096583523)
(40.7971660805665, -73.9499016721538)
(40.7971192501535, -73.94979063644824)
(40.79736900066833, -73.96053972688757)
(40.79740805345201, -73.96051192465383)
(40.79731869618874, -73.95965635647723)
(40.79726994741411, -73.95963675746457)
(40.79722665049707, -73.95959756492563)
(40.79729971053825, -73.95849031298864)
(40.79726874374012, -73.95835256364062)
(40.79723221541152, -73.95822756694419)
(40.79729349749158, -73.958128254355)
(40.79733565874498, -73.95808140721117)
(40.79737904563738, -73.95802484923962)
(40.79745007288174, -73.95792519850936)
(40.7971585607698, -73.95728498893806)
(40.79719470084447, -73.95723468051766)
(40.7972414450961, -73.95710404355893)
(40.79725114085805, -73.95702723373792)
(40.79730085087926, -73.9568971507918)
(40.79733405054462, -73.95685457028023)
(40.79737979190689, -73.95681523492877)
(40.79744676590023, -73.95671929055358)
(40.79753886210006, -73.9565561062581)
(40.79759855879934, -73.95636145703564)
(40.79762466676818, -73.9562979708572)
(40.79762492832609, -73.95529059100619)
(40.7976107689431, -73.9552222338051)
(40.79722860006348, -73.95461085474966)
(40.79722212527902, -73.95436820469214)
(40.79726703477613, -73.95435988290474)
(40.79732207794053, -73.95434333284085)
(40.79737563574093, -73.95432148874443)
(40.79742749867838, -73.9521019918062)
(40.79739809043058, -73.95204769304104)
(40.79734650433459, -73.95190930455207)
(40.79724740239529, -73.95123192715744)
(40.79713650102671, -73.95110469024878)
(40.79706307001193, -73.95091870511993)
(40.79743635610427, -73.95054241329927)
(40.79739239205195, -73.95043828403873)
(40.7973478471054, -73.95033271969234)
(40.7973024812911, -73.95022509243192)
(40.79748716232502, -73.96045596143568)
(40.79742339931626, -73.95968889820132)
(40.79737414832592, -73.95967476074877)
(40.79729088981662, -73.9588713987816)
(40.79730619163179, -73.95871859175472)
(40.79733612952779, -73.95840680638943)
(40.79739650898593, -73.95838425312414)
(40.79741151487102, -73.95798370361501)
(40.79753428737379, -73.95776658071242)
(40.79755286945765, -73.95749337834764)
(40.79746589044947, -73.95727450872744)
(40.79743826723255, -73.95722676873552)
(40.79741190041443, -73.95716933909343)
(40.7973552144062, -73.95705499957214)
(40.79741673054811, -73.95676830622972)
(40.7975795043622, -73.9564244289952)
(40.79765251957429, -73.95624998300265)
(40.79768495114571, -73.95620369149133)
(40.79761920234788, -73.95516178878758)
(40.79730928712129, -73.9545554279452)
(40.79738955380884, -73.95450287112239)
(40.79742394210658, -73.95429814884024)
(40.79747035949087, -73.9542750739636)
(40.79755594957189, -73.95421218206423)
(40.79760435449759, -73.95416811116277)
(40.79781158456871, -73.95346484159039)
(40.79778335202677, -73.95318499320673)
(40.79777368589622, -73.95310766995277)
(40.7977694586907, -73.95304520802567)
(40.79776912917391, -73.9529842507437)
(40.79759074412922, -73.95237347513978)
(40.7975477740016, -73.95232372185433)
(40.79751560564419, -73.95227458995927)
(40.79748462091442, -73.95221940090953)
(40.79737444027683, -73.95198112488676)
(40.79729202584749, -73.95120736384341)
(40.79737576661981, -73.95112718654073)
(40.79741020631616, -73.95108449167115)
(40.797455438024, -73.95104634092793)
(40.79748066084341, -73.95064734970666)
(40.79756687236361, -73.9603994600932)
(40.79764932709275, -73.96034107535526)
(40.79749865027246, -73.95836546346254)
(40.79754931922, -73.95836091145166)
(40.79750656502191, -73.95782990333885)
(40.79755796577847, -73.95769616384725)
(40.79756187127384, -73.95756506298365)
(40.79752131592718, -73.95737972123838)
(40.79749764269435, -73.95732611064953)
(40.79753743973855, -73.95708626737776)
(40.79752226637206, -73.95703275738387)
(40.79748535366525, -73.95666279377123)
(40.7975160085965, -73.9566110815558)
(40.79756192583012, -73.9564947969411)
(40.79772125647965, -73.95615757253246)
(40.79775693754038, -73.95611204541103)
(40.79765929154205, -73.95533422957791)
(40.79764160731467, -73.95510092824757)
(40.79769472730117, -73.95499021014933)
(40.79747157687696, -73.95444995553548)
(40.79755618649216, -73.95440834055526)
(40.7975166279965, -73.95424682983857)
(40.79766230875796, -73.95411249445446)
(40.79773693975903, -73.95401242589759)
(40.79780602684244, -73.95332977160109)
(40.79777692803841, -73.95290846732549)
(40.79764262845458, -73.95241903287496)
(40.7974534140287, -73.95215844437801)
(40.79775383371427, -73.95129472536001)
(40.79749652089694, -73.95101760976644)
(40.79756727618877, -73.95085273789468)
(40.79752443574154, -73.9507512097871)
(40.79773379883118, -73.96028098658962)
(40.79789887238192, -73.95989530397746)
(40.79764780513491, -73.95835112457493)
(40.79770009225132, -73.95834343943922)
(40.79754071814996, -73.95743414821376)
(40.79769066925866, -73.95709211732537)
(40.79762911263435, -73.95708101998456)
(40.79760773885587, -73.95702208472004)
(40.79784432103226, -73.95596519486844)
(40.79774788358021, -73.95540230040963)
(40.79770129936092, -73.95536736152269)
(40.79772415387333, -73.95492853113711)
(40.79778563935001, -73.95481158699532)
(40.79763798745649, -73.95436816056586)
(40.7977048857595, -73.95405756570904)
(40.79777155205733, -73.95396828368072)
(40.79784462687007, -73.95359794846215)
(40.79779050102555, -73.95284095904886)
(40.79781592552848, -73.95276792035969)
(40.79770084338905, -73.95244721205432)
(40.79788913056174, -73.9516151835781)
(40.79784483969314, -73.95151033738497)
(40.79780076314192, -73.9514059395793)
(40.79770541458761, -73.95117992351813)
(40.79781735381972, -73.96022080812051)
(40.79791991492212, -73.95984003961985)
(40.79795645531176, -73.95979929863874)
(40.79803982906578, -73.95961191761097)
(40.79806666264414, -73.95952909374144)
(40.79810005400178, -73.95945843036928)
(40.7980209175878, -73.95853699492667)
(40.797973016245, -73.95848697818968)
(40.79793946121202, -73.95844070489656)
(40.79776083226158, -73.95832977610179)
(40.79781955568875, -73.95831375338618)
(40.79790277901522, -73.95821404020134)
(40.79796671486935, -73.95810791732357)
(40.79802105545196, -73.95783628500938)
(40.79789100067667, -73.95718108435439)
(40.79784192729287, -73.95714935843522)
(40.79779315909587, -73.9571254920906)
(40.79778400182231, -73.95704872153539)
(40.79779431361952, -73.9560712763734)
(40.7978969692891, -73.95578573816148)
(40.79787094526427, -73.95559542093022)
(40.79782196449966, -73.95547847611115)
(40.79778643563088, -73.95543433091386)
(40.79766608263458, -73.95504992520132)
(40.79781847585605, -73.95476294656359)
(40.79789325418906, -73.95458020490321)
(40.79780542107952, -73.95430573806573)
(40.79780967207063, -73.95430385462791)
(40.79780791168159, -73.9539261785536)
(40.7978741520711, -73.9538087251664)
(40.79783489612966, -73.95263863459924)
(40.79781002447717, -73.95250399359225)
(40.79775707774779, -73.95246460202704)
(40.79797786382063, -73.95182541392565)
(40.7979341156631, -73.9517217337999)
(40.7979259092631, -73.9599604605085)
(40.79814499223392, -73.95939898585792)
(40.79807826921802, -73.95857601387253)
(40.79789859150249, -73.9583742323114)
(40.7980123007731, -73.95797535756766)
(40.79802708798439, -73.95774985124629)
(40.79807543506235, -73.95756521740591)
(40.79801707365981, -73.95730822321602)
(40.79793208479325, -73.9572150758462)
(40.79788173238346, -73.95709087406394)
(40.79807304984267, -73.95616623251851)
(40.79802351371023, -73.95613710327)
(40.79798149497093, -73.95610897949251)
(40.79793745348832, -73.95607747103244)
(40.79787160052375, -73.95590172391614)
(40.79788625428064, -73.95565765434989)
(40.7978486555122, -73.95553606959943)
(40.79785425511123, -73.95471655905996)
(40.79789182560744, -73.9546676690744)
(40.7979374229708, -73.95429443743855)
(40.79797885020336, -73.95420340458439)
(40.79784103231914, -73.9538829260635)
(40.7979451718771, -73.95373267754411)
(40.79787202400008, -73.95365085993139)
(40.79779798230806, -73.95325931247537)
(40.79801719684892, -73.95306105072724)
(40.79798570224463, -73.95295243841666)
(40.79797662335524, -73.95284257041031)
(40.79798516275136, -73.95273584143006)
(40.79793014546598, -73.95250860607116)
(40.79799093058282, -73.9524747332917)
(40.79806682379223, -73.95203618217593)
(40.79801911270517, -73.95192317454692)
(40.79809786401038, -73.96001605768934)
(40.79803456102251, -73.95982709326515)
(40.79802743962857, -73.95967947682284)
(40.79819180920403, -73.95934544172982)
(40.79823893880626, -73.95929051573647)
(40.79813053472441, -73.95860998615541)
(40.7979942617804, -73.95804551943048)
(40.79804146354162, -73.95769318474146)
(40.79808618359748, -73.95741703882884)
(40.79807073092258, -73.95725365448675)
(40.79798057413082, -73.95716360957562)
(40.79812386312273, -73.95618163842272)
(40.79789592762558, -73.95572214070363)
(40.79775740282034, -73.95486302253259)
(40.79793215140742, -73.95462104319215)
(40.79797661858516, -73.95458030067701)
(40.79802735581659, -73.95454471627639)
(40.79807801691096, -73.95451972625828)
(40.79802414043769, -73.95429093962524)
(40.79804962447177, -73.95413389671118)
(40.79810812913855, -73.95405649630166)
(40.79806494948512, -73.95377379969217)
(40.79814677570136, -73.95340276205758)
(40.79810595924682, -73.9532905624197)
(40.79806502906525, -73.95317809365254)
(40.79806115339729, -73.95309262093323)
(40.79805666073077, -73.95296840290546)
(40.79806216261964, -73.95282920686896)
(40.79809571382555, -73.952704002101)
(40.79807945958266, -73.95251511853677)
(40.79804113278489, -73.95243450709312)
(40.79812759842735, -73.95218013227434)
(40.7982549312956, -73.95990188882632)
(40.79829314006975, -73.95924287620754)
(40.79825887745517, -73.95866569325295)
(40.79819290311185, -73.95863709852361)
(40.79834009629612, -73.958236107008)
(40.79830692657558, -73.95816823776872)
(40.79826024644531, -73.9580408097131)
(40.79822458575913, -73.95789765798868)
(40.79820940818343, -73.95782959954552)
(40.79817217881155, -73.95767890092378)
(40.79818933293397, -73.95752674860682)
(40.7982021812475, -73.95738414570287)
(40.79823990559661, -73.95733215758318)
(40.79827074576263, -73.95726812793593)
(40.7983157728773, -73.95722677447957)
(40.79848018708912, -73.95658189294132)
(40.79836853292172, -73.95634482311924)
(40.79833066111215, -73.9562931440334)
(40.79824448569249, -73.95621140134423)
(40.79818362229295, -73.95619195501914)
(40.7984749586014, -73.95480133517441)
(40.79844433499655, -73.95474228783641)
(40.7983384880015, -73.9545832584078)
(40.79823845235715, -73.95452009812512)
(40.79818150323059, -73.95450573599749)
(40.79814628843317, -73.95429614150142)
(40.79828743019414, -73.9541060935549)
(40.79826353678976, -73.95398366993206)
(40.79816801338824, -73.95392420700153)
(40.79820164657703, -73.9537577465738)
(40.79820387531179, -73.95359765383964)
(40.79818594942732, -73.95351029786039)
(40.79820921425509, -73.95319172245426)
(40.79817100477284, -73.95307443065371)
(40.79814292809798, -73.95293113071624)
(40.79816761637294, -73.9527683662139)
(40.79820320421359, -73.95271184208053)
(40.79822766531668, -73.95255260826173)
(40.79819844466728, -73.95234776001078)
(40.79840504264886, -73.95979283193886)
(40.7983431597771, -73.95920348310919)
(40.79839021899626, -73.95915775941283)
(40.79831884456743, -73.95867638752162)
(40.79841987557638, -73.95835909187026)
(40.79837760919278, -73.9582974268205)
(40.79829896847036, -73.95805347387598)
(40.79827144040861, -73.95793141149902)
(40.79824051727479, -73.95777912489844)
(40.79821600394948, -73.95765813857949)
(40.79836993356676, -73.95721248775449)
(40.79853246675691, -73.95677117079371)
(40.79849650090222, -73.95664217252985)
(40.79845129793424, -73.95649178035758)
(40.79840063492466, -73.95638963785449)
(40.7982901070991, -73.9562428367462)
(40.79859270644769, -73.95494102703643)
(40.79855328215547, -73.95489922629699)
(40.79851065991701, -73.9548537836934)
(40.7983761234482, -73.95462944603467)
(40.79833221697112, -73.95438385587521)
(40.79833673821748, -73.95422134209599)
(40.79833949339262, -73.95383956329903)
(40.79839578202621, -73.95357526859446)
(40.79834848809435, -73.95345112831357)
(40.79830663752659, -73.95338208864324)
(40.79823564214283, -73.95325910809413)
(40.79819070543748, -73.9531340682356)
(40.79840235454058, -73.95283288408513)
(40.7983578876683, -73.95272732104672)
(40.79850998781465, -73.95971677907295)
(40.79858274953995, -73.95966386491509)
(40.79842825648344, -73.95912468219281)
(40.79848321692819, -73.95908102856114)
(40.79852516412556, -73.9590432271543)
(40.79847880278869, -73.9586675934644)
(40.79847055306884, -73.95841613765678)
(40.79848091733118, -73.95838593875376)
(40.79840615658367, -73.95829822619797)
(40.7983434047894, -73.95818109669014)
(40.79842650715442, -73.95718585178695)
(40.79846837894271, -73.95714653687332)
(40.79852716643813, -73.95704739056976)
(40.79854492346325, -73.95684085304867)
(40.79851296811457, -73.95670059910688)
(40.79876140584292, -73.95514541438212)
(40.79868016517793, -73.95503547255642)
(40.79863066694019, -73.95498004762679)
(40.79851558688122, -73.95456000200247)
(40.79847797933743, -73.95443434991896)
(40.79839578051572, -73.95432295806778)
(40.79853474116339, -73.9540487178258)
(40.7984941315069, -73.95399030117333)
(40.79845724217289, -73.95392958908705)
(40.79843133108387, -73.95378309304905)
(40.79841112518915, -73.95364554802299)
(40.79837387000354, -73.95350846682202)
(40.79853700272, -73.95315199443165)
(40.79849200652238, -73.95304535531041)
(40.79863989636971, -73.95962243042881)
(40.7985676781212, -73.95900196563142)
(40.79864213213453, -73.95891123998177)
(40.79859362542067, -73.95865471129873)
(40.7986086500512, -73.9585143471356)
(40.79856408226141, -73.9584543688693)
(40.79854444496232, -73.95698516476884)
(40.79842822054913, -73.95643987607369)
(40.7987220863646, -73.95508687259567)
(40.79863460805939, -73.95468511588024)
(40.79860164755301, -73.95462601191511)
(40.79854971904383, -73.95453363390608)
(40.79867239841167, -73.9542572167054)
(40.79861229777077, -73.95415569776554)
(40.798578046835, -73.95410585317268)
(40.79871336404794, -73.95357002998189)
(40.79866904989786, -73.95346500547367)
(40.79877293736229, -73.95952574992619)
(40.79882555947893, -73.95948745438903)
(40.79860844023386, -73.95895909454481)
(40.79866894518349, -73.95885831710383)
(40.79872032036334, -73.95874179568314)
(40.79874357613592, -73.95863096558303)
(40.79874156132458, -73.95853140877375)
(40.79864880799264, -73.95850253002388)
(40.79849907692372, -73.95710226746286)
(40.79855073998876, -73.95691228279712)
(40.79938458928937, -73.95653239715692)
(40.79910568594843, -73.95547759157756)
(40.79876998555193, -73.95487067889448)
(40.79870551934591, -73.95477910818813)
(40.79879638150511, -73.95455219699777)
(40.79873633585727, -73.95439505029363)
(40.79870522384904, -73.95432121760969)
(40.79880344317074, -73.95378339727407)
(40.79875824604181, -73.95367639975011)
(40.79891469990852, -73.95942261204534)
(40.7989884132017, -73.95936898032551)
(40.79891388350909, -73.95873437404026)
(40.79886920392619, -73.95872135079996)
(40.79884030930747, -73.9585357136802)
(40.79893816058213, -73.95852100524945)
(40.7992904227056, -73.95603293250045)
(40.79925914921876, -73.95591526349769)
(40.79922790603665, -73.95579992628058)
(40.79915094043533, -73.95557759252378)
(40.79905993583827, -73.95538046056407)
